# Complex evaluations of Bessel function of the first kind generated on a square grid.
#
# Function representation: J(ν, z)
#   J --> [complex] Bessel function of the first kind
#   z --> [complex] argument
#   ν --> [int] bessel order
#
# Hardware details:
#   date: 2026-02-10 21:47:00.469167+00:00
#   system: Darwin
#   release: 25.0.0
#   version: Darwin Kernel Version 25.0.0: Wed Sep 17 21:41:23 PDT 2025; root:xnu-12377.1.9~141/RELEASE_ARM64_T8122
#   machine: arm64
#   processor: arm
#
# Software details:
#   python version: 3.14.2 (v3.14.2:df793163d58, Dec  5 2025, 12:18:06) [Clang 16.0.0 (clang-1600.0.26.6)]
#   scipy version: 1.17.0
#
# Data shape: (order, z_r, z_theta, real(J), imag(J)) 
(5, 0.8531678524172814, 0.3306939635357677, -7.348436486503303e-06, 0.00011469656214863884)
(5, 0.8531678524172814, 0.6613879270715354, -0.0001157735016563765, -1.5832974117515574e-05)
(5, 0.8531678524172814, 0.992081890607303, 2.603973501360535e-05, -0.0001162858736561892)
(5, 0.8531678524172814, 1.3227758541430708, 0.00011489760323396366, 3.76063520117028e-05)
(5, 0.8531678524172814, 1.6534698176788385, -4.927105100786168e-05, 0.00011082584108757351)
(5, 0.8531678524172814, 1.984163781214606, -0.00010438020389801308, -5.952726821875172e-05)
(5, 0.8531678524172814, 2.3148577447503738, 6.750636293840516e-05, -9.680754675639549e-05)
(5, 0.8531678524172814, 2.6455517082861415, 8.953050443785458e-05, 7.341814312388745e-05)
(5, 0.8531678524172814, 2.9762456718219092, -7.829768622749896e-05, 8.338397781602994e-05)
(5, 0.8531678524172814, 3.306939635357677, -7.829768622749911e-05, -8.338397781602983e-05)
(5, 0.8531678524172814, 3.6376335988934447, 8.953050443785452e-05, -7.341814312388755e-05)
(5, 0.8531678524172814, 3.968327562429212, 6.75063629384055e-05, 9.680754675639524e-05)
(5, 0.8531678524172814, 4.29902152596498, -0.00010438020389801288, 5.952726821875203e-05)
(5, 0.8531678524172814, 4.6297154895007475, -4.927105100786194e-05, -0.00011082584108757339)
(5, 0.8531678524172814, 4.960409453036515, 0.00011489760323396356, -3.760635201170309e-05)
(5, 0.8531678524172814, 5.291103416572283, 2.603973501360551e-05, 0.00011628587365618914)
(5, 0.8531678524172814, 5.621797380108051, -0.0001157735016563765, 1.583297411751557e-05)
(5, 0.8531678524172814, 5.9524913436438185, -7.3484364865035046e-06, -0.00011469656214863884)
(5, 0.8531678524172814, 6.283185307179586, 0.0001141933473048488, -1.2768940269941343e-19)
(5, 1.2689610031679235, 0.0, 0.0008009958427000513, 1.9618739897859095e-19)
(5, 1.2689610031679235, 0.3306939635357677, -3.342809456245333e-05, 0.000811921885047335)
(5, 1.2689610031679235, 0.6613879270715354, -0.0008388784067502258, -8.430030534578798e-05)
(5, 1.2689610031679235, 0.992081890607303, 0.00016352752557416354, -0.0008651376729707539)
(5, 1.2689610031679235, 1.3227758541430708, 0.0008684554720576724, 0.00026771848754607064)
(5, 1.2689610031679235, 1.6534698176788385, -0.00037678302951238597, 0.0008340525174930175)
(5, 1.2689610031679235, 1.984163781214606, -0.0007667676714000671, -0.00046494008397482634)
(5, 1.2689610031679235, 2.3148577447503738, 0.0005185294223407036, -0.0006884679472961433)
(5, 1.2689610031679235, 2.6455517082861415, 0.0006222322447414918, 0.0005433796749045352)
(5, 1.2689610031679235, 2.9762456718219092, -0.0005573853838396179, 0.0005793854633424527)
(5, 1.2689610031679235, 3.306939635357677, -0.000557385383839619, -0.0005793854633424519)
(5, 1.2689610031679235, 3.6376335988934447, 0.0006222322447414913, -0.0005433796749045358)
(5, 1.2689610031679235, 3.968327562429212, 0.0005185294223407058, 0.0006884679472961416)
(5, 1.2689610031679235, 4.29902152596498, -0.0007667676714000653, 0.00046494008397482916)
(5, 1.2689610031679235, 4.6297154895007475, -0.0003767830295123886, -0.0008340525174930181)
(5, 1.2689610031679235, 4.960409453036515, 0.0008684554720576718, -0.0002677184875460728)
(5, 1.2689610031679235, 5.291103416572283, 0.00016352752557416585, 0.0008651376729707533)
(5, 1.2689610031679235, 5.621797380108051, -0.0008388784067502257, 8.43003053457887e-05)
(5, 1.2689610031679235, 5.9524913436438185, -3.342809456245474e-05, -0.0008119218850473349)
(5, 1.2689610031679235, 6.283185307179586, 0.0008009958427000513, -8.810318793847441e-19)
(5, 1.8873918221350976, 0.0, 0.005368058258303968, 1.314795072733694e-18)
(5, 1.8873918221350976, 0.3306939635357677, 5.575439235158595e-05, 0.005545336183054432)
(5, 1.8873918221350976, 0.6613879270715354, -0.006021069217415395, -0.0001249100444020409)
(5, 1.8873918221350976, 0.992081890607303, 0.0007490025404770874, -0.006584579459579296)
(5, 1.8873918221350976, 1.3227758541430708, 0.006859572202660969, 0.0018345678369870153)
(5, 1.8873918221350976, 1.6534698176788385, -0.0030533858447271338, 0.006531420100491074)
(5, 1.8873918221350976, 1.984163781214606, -0.0056781708738171495, -0.003915550446395773)
(5, 1.8873918221350976, 2.3148577447503738, 0.00419980416876966, -0.004727674871547455)
(5, 1.8873918221350976, 2.6455517082861415, 0.0040622039758142795, 0.0040759933021357305)
(5, 1.8873918221350976, 2.9762456718219092, -0.0038577404745743595, 0.003797585304132891)
(5, 1.8873918221350976, 3.306939635357677, -0.003857740474574366, -0.003797585304132885)
(5, 1.8873918221350976, 3.6376335988934447, 0.004062203975814275, -0.004075993302135734)
(5, 1.8873918221350976, 3.968327562429212, 0.004199804168769676, 0.0047276748715474395)
(5, 1.8873918221350976, 4.29902152596498, -0.005678170873817137, 0.003915550446395792)
(5, 1.8873918221350976, 4.6297154895007475, -0.0030533858447271494, -0.006531420100491067)
(5, 1.8873918221350976, 4.960409453036515, 0.006859572202660966, -0.0018345678369870331)
(5, 1.8873918221350976, 5.291103416572283, 0.0007490025404770996, 0.006584579459579296)
(5, 1.8873918221350976, 5.621797380108051, -0.006021069217415395, 0.00012491004440205142)
(5, 1.8873918221350976, 5.9524913436438185, 5.575439235157646e-05, -0.005545336183054433)
(5, 1.8873918221350976, 6.283185307179586, 0.005368058258303968, -5.683689775118008e-18)
(5, 2.8072162039411785, 0.0, 0.032426852155106205, 7.942288139635054e-18)
(5, 2.8072162039411785, 0.3306939635357677, 0.004425606696733012, 0.03469569137063883)
(5, 2.8072162039411785, 0.6613879270715354, -0.04166515323384506, 0.006565369987317081)
(5, 2.8072162039411785, 0.992081890607303, -0.00244035999418549, -0.05199321490584293)
(5, 2.8072162039411785, 1.3227758541430708, 0.05936656031626476, 0.010831626172453557)
(5, 2.8072162039411785, 1.6534698176788385, -0.027955273531711632, 0.05570869236659441)
(5, 2.8072162039411785, 1.984163781214606, -0.04226216479626516, -0.03783675583307708)
(5, 2.8072162039411785, 2.3148577447503738, 0.03693842184330821, -0.029055677477063897)
(5, 2.8072162039411785, 2.6455517082861415, 0.022349548427061276, 0.030819394010206842)
(5, 2.8072162039411785, 2.9762456718219092, -0.02497061427451841, 0.021681200360248443)
(5, 2.8072162039411785, 3.306939635357677, -0.02497061427451845, -0.021681200360248412)
(5, 2.8072162039411785, 3.6376335988934447, 0.022349548427061272, -0.030819394010206835)
(5, 2.8072162039411785, 3.968327562429212, 0.03693842184330825, 0.029055677477063755)
(5, 2.8072162039411785, 4.29902152596498, -0.042262164796265024, 0.03783675583307722)
(5, 2.8072162039411785, 4.6297154895007475, -0.027955273531711775, -0.05570869236659434)
(5, 2.8072162039411785, 4.960409453036515, 0.05936656031626469, -0.010831626172453698)
(5, 2.8072162039411785, 5.291103416572283, -0.0024403599941854137, 0.05199321490584295)
(5, 2.8072162039411785, 5.621797380108051, -0.04166515323384507, -0.006565369987317013)
(5, 2.8072162039411785, 5.9524913436438185, 0.004425606696732956, -0.03469569137063884)
(5, 2.8072162039411785, 6.283185307179586, 0.032426852155106205, -3.1260544742151324e-17)
(5, 4.175318936560405, 0.0, 0.15308306872672348, 3.749453802396724e-17)
(5, 4.175318936560405, 0.3306939635357677, 0.07282503864576838, 0.17011296951758714)
(5, 4.175318936560405, 0.6613879270715354, -0.2438583236853647, 0.15047275130077556)
(5, 4.175318936560405, 0.992081890607303, -0.17125626278272907, -0.41827351732863677)
(5, 4.175318936560405, 1.3227758541430708, 0.6135186184881526, 0.007703352763218004)
(5, 4.175318936560405, 1.6534698176788385, -0.3269435702426477, 0.5677225211193822)
(5, 4.175318936560405, 1.984163781214606, -0.29399808086003476, -0.45361017621239375)
(5, 4.175318936560405, 2.3148577447503738, 0.3495443130321838, -0.09993507391949066)
(5, 4.175318936560405, 2.6455517082861415, 0.059720422919561436, 0.21860386237838136)
(5, 4.175318936560405, 2.9762456718219092, -0.1360983509912919, 0.08591042833535618)
(5, 4.175318936560405, 3.306939635357677, -0.136098350991292, -0.08591042833535602)
(5, 4.175318936560405, 3.6376335988934447, 0.05972042291956128, -0.21860386237838136)
(5, 4.175318936560405, 3.968327562429212, 0.3495443130321838, 0.09993507391948944)
(5, 4.175318936560405, 4.29902152596498, -0.2939980808600327, 0.45361017621239474)
(5, 4.175318936560405, 4.6297154895007475, -0.3269435702426494, -0.5677225211193814)
(5, 4.175318936560405, 4.960409453036515, 0.6135186184881528, -0.0077033527632196135)
(5, 4.175318936560405, 5.291103416572283, -0.17125626278272835, 0.41827351732863716)
(5, 4.175318936560405, 5.621797380108051, -0.24385832368536503, -0.15047275130077523)
(5, 4.175318936560405, 5.9524913436438185, 0.07282503864576816, -0.17011296951758723)
(5, 4.175318936560405, 6.283185307179586, 0.15308306872672348, -1.120368400211412e-16)
(5, 6.2101694189156165, 0.0, 0.37106905810831664, -2.8635513649262366e-17)
(5, 6.2101694189156165, 0.3306939635357677, 0.6110051303813485, 0.2868574248864343)
(5, 6.2101694189156165, 0.6613879270715354, -0.2648970535672851, 1.9258364043392269)
(5, 6.2101694189156165, 0.992081890607303, -4.408479056848443, -2.3281506403820154)
(5, 6.2101694189156165, 1.3227758541430708, 8.555897247541639, -2.8049551604661627)
(5, 6.2101694189156165, 1.6534698176788385, -6.040234302836592, 8.209536616967528)
(5, 6.2101694189156165, 1.984163781214606, -0.3294686887110272, -7.059546018586383)
(5, 6.2101694189156165, 2.3148577447503738, 2.757490639870218, 1.6558779184022832)
(5, 6.2101694189156165, 2.6455517082861415, -0.6366903636448821, 0.9420091884217343)
(5, 6.2101694189156165, 2.9762456718219092, -0.43895542787233693, 0.05461634530327185)
(5, 6.2101694189156165, 3.306939635357677, -0.43895542787233666, -0.0546163453032715)
(5, 6.2101694189156165, 3.6376335988934447, -0.6366903636448832, -0.9420091884217332)
(5, 6.2101694189156165, 3.968327562429212, 2.7574906398702046, -1.6558779184022883)
(5, 6.2101694189156165, 4.29902152596498, -0.3294686887109961, 7.059546018586383)
(5, 6.2101694189156165, 4.6297154895007475, -6.040234302836626, -8.20953661696751)
(5, 6.2101694189156165, 4.960409453036515, 8.55589724754165, 2.8049551604661342)
(5, 6.2101694189156165, 5.291103416572283, -4.408479056848436, 2.3281506403820256)
(5, 6.2101694189156165, 5.621797380108051, -0.2648970535672876, -1.925836404339228)
(5, 6.2101694189156165, 5.9524913436438185, 0.6110051303813491, -0.2868574248864348)
(5, 6.2101694189156165, 6.283185307179586, 0.37106905810831664, -6.558974617601591e-17)
(5, 9.236708571873866, 0.0, -0.10850235089876706, -1.249382443354828e-16)
(5, 9.236708571873866, 0.3306939635357677, -0.043152418180799595, -1.7621536512112308)
(5, 9.236708571873866, 0.6613879270715354, 16.457077079114104, -1.6810024682463995)
(5, 9.236708571873866, 0.992081890607303, -64.21364178192812, 68.52193410643574)
(5, 9.236708571873866, 1.3227758541430708, 162.71217836041154, -210.612674688451)
(5, 9.236708571873866, 1.6534698176788385, -244.81636088260586, 221.3963467087803)
(5, 9.236708571873866, 1.984163781214606, 138.83124383759517, -105.29642176708282)
(5, 9.236708571873866, 2.3148577447503738, -22.500839395724544, 36.04594490002779)
(5, 9.236708571873866, 2.6455517082861415, -3.1606129109237906, -4.729662261486106)
(5, 9.236708571873866, 2.9762456718219092, 0.18431919570108876, -0.44305585864641894)
(5, 9.236708571873866, 3.306939635357677, 0.18431919570108926, 0.4430558586464177)
(5, 9.236708571873866, 3.6376335988934447, -3.1606129109237844, 4.729662261486098)
(5, 9.236708571873866, 3.968327562429212, -22.500839395724594, -36.04594490002755)
(5, 9.236708571873866, 4.29902152596498, 138.83124383759557, 105.2964217670819)
(5, 9.236708571873866, 4.6297154895007475, -244.81636088260706, -221.39634670877908)
(5, 9.236708571873866, 4.960409453036515, 162.71217836041282, 210.61267468845068)
(5, 9.236708571873866, 5.291103416572283, -64.21364178192843, -68.52193410643564)
(5, 9.236708571873866, 5.621797380108051, 16.457077079114125, 1.6810024682463836)
(5, 9.236708571873866, 5.9524913436438185, -0.043152418180800095, 1.7621536512112346)
(5, 9.236708571873866, 6.283185307179586, -0.10850235089876706, 6.119954529113507e-16)
(5, 13.738237958832638, 0.0, 0.21443812784991778, -1.7968676068445867e-16)
(5, 13.738237958832638, 0.3306939635357677, 4.492338281959443, 5.490253833911427)
(5, 13.738237958832638, 0.6613879270715354, -283.351249643958, 37.50020050461005)
(5, 13.738237958832638, 0.992081890607303, 4894.279708194028, 567.0010351607328)
(5, 13.738237958832638, 1.3227758541430708, -8839.87266305143, -25219.12913701276)
(5, 13.738237958832638, 1.6534698176788385, -34851.21051392329, 14745.051241401128)
(5, 13.738237958832638, 1.984163781214606, 7534.520842161262, 11151.275726683863)
(5, 13.738237958832638, 2.3148577447503738, 193.8783044813778, -1334.3624059257797)
(5, 13.738237958832638, 2.6455517082861415, 9.688428026450074, 47.970072244502234)
(5, 13.738237958832638, 2.9762456718219092, -0.8618976162053065, 0.334514935104999)
(5, 13.738237958832638, 3.306939635357677, -0.8618976162053046, -0.33451493510499675)
(5, 13.738237958832638, 3.6376335988934447, 9.688428026449962, -47.970072244502134)
(5, 13.738237958832638, 3.968327562429212, 193.87830448138632, 1334.3624059257697)
(5, 13.738237958832638, 4.29902152596498, 7534.520842161147, -11151.275726683885)
(5, 13.738237958832638, 4.6297154895007475, -34851.2105139234, -14745.0512414009)
(5, 13.738237958832638, 4.960409453036515, -8839.87266305128, 25219.129137012853)
(5, 13.738237958832638, 5.291103416572283, 4894.279708194042, -567.001035160756)
(5, 13.738237958832638, 5.621797380108051, -283.35124964395897, -37.500200504609694)
(5, 13.738237958832638, 5.9524913436438185, 4.4923382819594595, -5.4902538339114475)
(5, 13.738237958832638, 6.283185307179586, 0.2144381278499178, -4.050313913367679e-18)
(5, 20.43359717856944, 0.0, 0.17680271590593158, -7.132189734832551e-17)
(5, 20.43359717856944, 0.3306939635357677, 23.755883293814954, 50.41167103653934)
(5, 20.43359717856944, 0.6613879270715354, -7538.331951959126, -15452.7365057202)
(5, 20.43359717856944, 0.992081890607303, -1380149.5402179158, 328218.57401379367)
(5, 20.43359717856944, 1.3227758541430708, -18362940.588474855, 6364276.990860833)
(5, 20.43359717856944, 1.6534698176788385, -33018297.168717757, -4217142.111404292)
(5, 20.43359717856944, 1.984163781214606, -6194930.247443826, -2612393.7032698235)
(5, 20.43359717856944, 2.3148577447503738, -184723.99752199248, 46541.776524959554)
(5, 20.43359717856944, 2.6455517082861415, 851.4402093880602, 717.5269725592524)
(5, 20.43359717856944, 2.9762456718219092, -2.1879636108130285, 0.8300790862518191)
(5, 20.43359717856944, 3.306939635357677, -2.1879636108130214, -0.8300790862518088)
(5, 20.43359717856944, 3.6376335988934447, 851.440209388055, -717.5269725592528)
(5, 20.43359717856944, 3.968327562429212, -184723.99752199068, -46541.776524957386)
(5, 20.43359717856944, 4.29902152596498, -6194930.247443772, 2612393.7032698914)
(5, 20.43359717856944, 4.6297154895007475, -33018297.16871772, 4217142.111404613)
(5, 20.43359717856944, 4.960409453036515, -18362940.58847492, -6364276.99086067)
(5, 20.43359717856944, 5.291103416572283, -1380149.540217923, -328218.5740137851)
(5, 20.43359717856944, 5.621797380108051, -7538.331951959094, 15452.736505720282)
(5, 20.43359717856944, 5.9524913436438185, 23.75588329381507, -50.411671036539595)
(5, 20.43359717856944, 6.283185307179586, 0.1768027159059316, -3.207776657163854e-17)
(5, 30.39195382313201, 0.0, -0.14363197260454955, 8.794921775269097e-18)
(5, 30.39195382313201, 0.3306939635357677, -293.0057116004105, -1194.5557598682572)
(5, 30.39195382313201, 0.6613879270715354, -6906363.436936095, 2094458.083874314)
(5, 30.39195382313201, 0.992081890607303, -4337407729.763414, -3782693720.305568)
(5, 30.39195382313201, 1.3227758541430708, 277019248346.1659, 121917616456.54875)
(5, 30.39195382313201, 1.6534698176788385, -407431681626.3271, -548769630941.5773)
(5, 30.39195382313201, 1.984163781214606, 23461943475.117542, 55962622297.53044)
(5, 30.39195382313201, 2.3148577447503738, -274575163.58834374, -20196033.30571161)
(5, 30.39195382313201, 2.6455517082861415, -113218.87734537247, 16896.927311019972)
(5, 30.39195382313201, 2.9762456718219092, 9.990063792154743, -1.6729957740529062)
(5, 30.39195382313201, 3.306939635357677, 9.99006379215467, 1.6729957740528587)
(5, 30.39195382313201, 3.6376335988934447, -113218.87734537196, -16896.927311019506)
(5, 30.39195382313201, 3.968327562429212, -274575163.58833957, 20196033.305715177)
(5, 30.39195382313201, 4.29902152596498, 23461943475.116287, -55962622297.5305)
(5, 30.39195382313201, 4.6297154895007475, -407431681626.31946, 548769630941.58307)
(5, 30.39195382313201, 4.960409453036515, 277019248346.1653, -121917616456.55318)
(5, 30.39195382313201, 5.291103416572283, -4337407729.763417, 3782693720.305625)
(5, 30.39195382313201, 5.621797380108051, -6906363.436936151, -2094458.0838743064)
(5, 30.39195382313201, 5.9524913436438185, -293.0057116004132, 1194.5557598682676)
(5, 30.39195382313201, 6.283185307179586, -0.14363197260454955, -2.0308395108467149e-16)
(5, 45.2035365636025, 0.0, 0.0775743208428947, -1.1688951089721268e-17)
(5, 45.2035365636025, 0.3306939635357677, -128827.87497288376, -2106.40019886049)
(5, 45.2035365636025, 0.6613879270715354, -44151689260.892624, -36602264738.65595)
(5, 45.2035365636025, 0.992081890607303, -665986315727235.0, 1096512838263321.2)
(5, 45.2035365636025, 1.3227758541430708, -4.869138967590617e+17, 2.2276352279955292e+16)
(5, 45.2035365636025, 1.6534698176788385, 8.960889116349422e+17, -1.3888408574957527e+18)
(5, 45.2035365636025, 1.984163781214606, 3.1013832938730452e+16, 3.096394012749471e+16)
(5, 45.2035365636025, 2.3148577447503738, 11212423394984.174, 7452658348393.065)
(5, 45.2035365636025, 2.6455517082861415, -112977547.88409276, -21888535.514205437)
(5, 45.2035365636025, 2.9762456718219092, -16.69570194903721, 95.42811982639616)
(5, 45.2035365636025, 3.306939635357677, -16.695701949037023, -95.42811982639505)
(5, 45.2035365636025, 3.6376335988934447, -112977547.88409184, 21888535.514206067)
(5, 45.2035365636025, 3.968327562429212, 11212423394983.705, -7452658348393.093)
(5, 45.2035365636025, 4.29902152596498, 3.1013832938729144e+16, -3.096394012749515e+16)
(5, 45.2035365636025, 4.6297154895007475, 8.960889116349713e+17, 1.3888408574957332e+18)
(5, 45.2035365636025, 4.960409453036515, -4.8691389675906554e+17, -2.2276352279946012e+16)
(5, 45.2035365636025, 5.291103416572283, -665986315727263.8, -1096512838263325.0)
(5, 45.2035365636025, 5.621797380108051, -44151689260.892685, 36602264738.65652)
(5, 45.2035365636025, 5.9524913436438185, -128827.87497288534, 2106.400198860472)
(5, 45.2035365636025, 6.283185307179586, 0.0775743208428947, -9.771034302170588e-16)
(5, 67.23357536499334, 0.0, -0.05965468874467274, 1.0591690085171985e-17)
(5, 67.23357536499334, 0.3306939635357677, 42852864.188498355, 132077639.66545708)
(5, 67.23357536499334, 0.6613879270715354, 2.2873732875172216e+16, -2.956457236261965e+16)
(5, 67.23357536499334, 0.992081890607303, -1.040870004917831e+23, 5.124181549043478e+22)
(5, 67.23357536499334, 1.3227758541430708, -5.4112170609997774e+26, -6.186080914198412e+26)
(5, 67.23357536499334, 1.6534698176788385, 3.4924920916177886e+27, 3.696638524095961e+27)
(5, 67.23357536499334, 1.984163781214606, -2.222693899273874e+25, -3.8629695232885365e+24)
(5, 67.23357536499334, 2.3148577447503738, -1.2461203493643757e+20, 3.3561978105156764e+19)
(5, 67.23357536499334, 2.6455517082861415, -2831645072588.9214, -2092275195107.1394)
(5, 67.23357536499334, 2.9762456718219092, -533.9530580775024, -2976.1601280158)
(5, 67.23357536499334, 3.306939635357677, -533.9530580774506, 2976.1601280157533)
(5, 67.23357536499334, 3.6376335988934447, -2831645072588.877, 2092275195107.1372)
(5, 67.23357536499334, 3.968327562429212, -1.2461203493643411e+20, -3.3561978105152078e+19)
(5, 67.23357536499334, 4.29902152596498, -2.222693899273811e+25, 3.8629695232893987e+24)
(5, 67.23357536499334, 4.6297154895007475, 3.492492091617674e+27, -3.6966385240960686e+27)
(5, 67.23357536499334, 4.960409453036515, -5.411217060999679e+26, 6.186080914198653e+26)
(5, 67.23357536499334, 5.291103416572283, -1.0408700049178602e+23, -5.124181549043258e+22)
(5, 67.23357536499334, 5.621797380108051, 2.287373287517275e+16, 2.956457236261991e+16)
(5, 67.23357536499334, 5.9524913436438185, 42852864.18849931, -132077639.66545989)
(5, 67.23357536499334, 6.283185307179586, -0.05965468874467274, 1.2488175534739899e-15)
(5, 100.0, 0.0, -0.07419573696451391, 4.543178589198546e-18)
(5, 100.0, 0.3306939635357677, -813132147302.0164, 4775029014789.126)
(5, 100.0, 0.6613879270715354, -3.109991862561069e+23, -1.7490749288088155e+25)
(5, 100.0, 0.992081890607303, -7.174261530688646e+34, -3.958353448996043e+34)
(5, 100.0, 1.3227758541430708, -2.79437189969809e+40, 3.47296987080189e+40)
(5, 100.0, 1.6534698176788385, -6.270179899337169e+41, -2.4531475141131523e+41)
(5, 100.0, 1.984163781214606, -1.5493300849093943e+38, -1.4234998096389491e+38)
(5, 100.0, 2.3148577447503738, 3.244037171185495e+30, -3.376201529794458e+29)
(5, 100.0, 2.6455517082861415, 7.581457227085225e+18, 1.5887379928284682e+19)
(5, 100.0, 2.9762456718219092, 340110.6629940205, -432561.1056112907)
(5, 100.0, 3.306939635357677, 340110.6629940181, 432561.10561127507)
(5, 100.0, 3.6376335988934447, 7.58145722708484e+18, -1.5887379928284453e+19)
(5, 100.0, 3.968327562429212, 3.24403717118533e+30, 3.376201529792437e+29)
(5, 100.0, 4.29902152596498, -1.5493300849092699e+38, 1.4234998096389962e+38)
(5, 100.0, 4.6297154895007475, -6.270179899337051e+41, 2.4531475141134513e+41)
(5, 100.0, 4.960409453036515, -2.79437189969829e+40, -3.4729698708018117e+40)
(5, 100.0, 5.291103416572283, -7.17426153068871e+34, 3.9583534489964095e+34)
(5, 100.0, 5.621797380108051, -3.1099918625611525e+23, 1.7490749288088526e+25)
(5, 100.0, 5.9524913436438185, -813132147302.0396, -4775029014789.262)
(5, 100.0, 6.283185307179586, -0.07419573696451391, -7.365964854514112e-16)
(6, 0.001, 0.0, 2.1701388113839425e-23, 7.972960647200361e-39)
(6, 0.001, 0.3306939635357677, -8.717347943645749e-24, 1.9873552726930152e-23)
(6, 0.001, 0.6613879270715354, -1.4697951197040094e-23, -1.5966230051526322e-23)
(6, 0.001, 0.992081890607303, 2.0525547843964884e-23, -7.046430225629107e-24)
(6, 0.001, 1.3227758541430708, -1.792086178951098e-24, 2.1627268353143797e-23)
(6, 0.001, 1.6534698176788385, -1.9085802504125093e-23, -1.0328719942995763e-23)
(6, 0.001, 1.984163781214606, 1.7125445846866044e-23, -1.3329268811008977e-23)
(6, 0.001, 2.3148577447503738, 5.3273752899656015e-24, 2.103733241180002e-23)
(6, 0.001, 2.6455517082861415, -2.1405409705167117e-23, -3.571931782912058e-24)
(6, 0.001, 2.9762456718219092, 1.1869534491212926e-23, -1.8167674558183502e-23)
(6, 0.001, 3.306939635357677, 1.1869534491212926e-23, 1.8167674558183502e-23)
(6, 0.001, 3.6376335988934447, -2.1405409705167114e-23, 3.571931782912077e-24)
(6, 0.001, 3.968327562429212, 5.327375289965489e-24, -2.1037332411800047e-23)
(6, 0.001, 4.29902152596498, 1.712544584686609e-23, 1.3329268811008916e-23)
(6, 0.001, 4.6297154895007475, -1.9085802504125064e-23, 1.0328719942995818e-23)
(6, 0.001, 4.960409453036515, -1.792086178951156e-24, -2.1627268353143794e-23)
(6, 0.001, 5.291103416572283, 2.0525547843964904e-23, 7.046430225629053e-24)
(6, 0.001, 5.621797380108051, -1.4697951197040065e-23, 1.5966230051526348e-23)
(6, 0.001, 5.9524913436438185, -8.717347943645784e-24, -1.9873552726930137e-23)
(6, 0.001, 6.283185307179586, 2.1701388113839425e-23, -4.6522369468033526e-38)
(6, 0.0014873521072935117, 0.0, 2.349471893093306e-22, 8.631819700690168e-38)
(6, 0.0014873521072935117, 0.3306939635357677, -9.437720211180415e-23, 2.15158377306393e-22)
(6, 0.0014873521072935117, 0.6613879270715354, -1.5912542434941397e-22, -1.7285626303727831e-22)
(6, 0.0014873521072935117, 0.992081890607303, 2.2221712162762675e-22, -7.628725218639635e-23)
(6, 0.0014873521072935117, 1.3227758541430708, -1.9401779190089704e-23, 2.3414476103959906e-22)
(6, 0.0014873521072935117, 1.6534698176788385, -2.0662991689119106e-22, -1.1182252248941813e-22)
(6, 0.0014873521072935117, 1.984163781214606, 1.854063776108244e-22, -1.4430755883059744e-22)
(6, 0.0014873521072935117, 2.3148577447503738, 5.767611221995331e-23, 2.277578918200751e-22)
(6, 0.0014873521072935117, 2.6455517082861415, -2.3174282161529384e-22, -3.867105307427051e-23)
(6, 0.0014873521072935117, 2.9762456718219092, 1.2850393804472354e-22, -1.9668990859716315e-22)
(6, 0.0014873521072935117, 3.306939635357677, 1.2850393804472354e-22, 1.9668990859716315e-22)
(6, 0.0014873521072935117, 3.6376335988934447, -2.317428216152938e-22, 3.8671053074270724e-23)
(6, 0.0014873521072935117, 3.968327562429212, 5.767611221995209e-23, -2.277578918200754e-22)
(6, 0.0014873521072935117, 4.29902152596498, 1.8540637761082498e-22, 1.443075588305967e-22)
(6, 0.0014873521072935117, 4.6297154895007475, -2.0662991689119078e-22, 1.1182252248941867e-22)
(6, 0.0014873521072935117, 4.960409453036515, -1.940177919009033e-23, -2.34144761039599e-22)
(6, 0.0014873521072935117, 5.291103416572283, 2.2221712162762694e-22, 7.628725218639575e-23)
(6, 0.0014873521072935117, 5.621797380108051, -1.5912542434941364e-22, 1.7285626303727857e-22)
(6, 0.0014873521072935117, 5.9524913436438185, -9.437720211180491e-23, -2.1515837730639268e-22)
(6, 0.0014873521072935117, 6.283185307179586, 2.349471893093306e-22, -5.03668234541324e-37)
(6, 0.00221221629107045, 0.0, 2.5436243330531986e-21, 9.345124193120762e-37)
(6, 0.00221221629107045, 0.3306939635357677, -1.0217620442126292e-21, 2.3293835127787776e-21)
(6, 0.00221221629107045, 0.6613879270715354, -1.72275043018408e-21, -1.8714051964978347e-21)
(6, 0.00221221629107045, 0.992081890607303, 2.4058042078157653e-21, -8.259140582152808e-22)
(6, 0.00221221629107045, 1.3227758541430708, -2.1005069067828576e-22, 2.534937416551799e-21)
(6, 0.00221221629107045, 1.6534698176788385, -2.237051575683377e-21, -1.21063185484602e-21)
(6, 0.00221221629107045, 1.984163781214606, 2.0072777912517324e-21, -1.5623266015593533e-21)
(6, 0.00221221629107045, 2.3148577447503738, 6.244225471490547e-22, 2.4657906802426707e-21)
(6, 0.00221221629107045, 2.6455517082861415, -2.5089327499279432e-21, -4.186672051908007e-22)
(6, 0.00221221629107045, 2.9762456718219092, 1.3912307779431695e-21, -2.1294369661364905e-21)
(6, 0.00221221629107045, 3.306939635357677, 1.3912307779431695e-21, 2.1294369661364905e-21)
(6, 0.00221221629107045, 3.6376335988934447, -2.508932749927943e-21, 4.1866720519080294e-22)
(6, 0.00221221629107045, 3.968327562429212, 6.244225471490415e-22, -2.4657906802426737e-21)
