# Complex evaluations of modified Bessel function I_n(z) for z in the RHP.
#
# Function representation: I(ν, z)
#   I --> [complex] modified Bessel function of the first kind
#   z --> [complex] argument (Re(z) > 0)
#   ν --> [int] bessel order
#
# Hardware details:
#   date: 2026-02-10 21:47:00.469167+00:00
#   system: Darwin
#   release: 25.0.0
#   version: Darwin Kernel Version 25.0.0: Wed Sep 17 21:41:23 PDT 2025; root:xnu-12377.1.9~141/RELEASE_ARM64_T8122
#   machine: arm64
#   processor: arm
#
# Software details:
#   python version: 3.14.2 (v3.14.2:df793163d58, Dec  5 2025, 12:18:06) [Clang 16.0.0 (clang-1600.0.26.6)]
#   scipy version: 1.17.0
#
# Data shape: (order, z_r, z_theta, real(I), imag(I)) 
(1, 100.0, -0.08214717509446823, -2.331613411883846e+41, -7.260414860041408e+41)
(1, 100.0, 0.08214717509446823, -2.331613411883846e+41, 7.260414860041408e+41)
(1, 100.0, 0.24644152528340468, 3.399165198563574e+40, -3.944993563536054e+40)
(1, 100.0, 0.41073587547234136, -1.1463568821563954e+38, 2.3452578045121776e+38)
(1, 100.0, 0.5750302256612778, -8.519716987489988e+34, -7.081648542104461e+34)
(1, 100.0, 0.7393245758502143, -2.4907408458224695e+30, -4.2271283062843585e+30)
(1, 100.0, 0.9036189260391507, -2.697952933857094e+25, 1.2423311314893066e+25)
(1, 100.0, 1.0679132762280872, 2.1760348960199717e+19, -2.608697292067455e+19)
(1, 100.0, 1.2322076264170236, 9112219988977.953, -5436118767867.511)
(1, 100.0, 1.39650197660596, -1247331.7115406564, -528821.8094319837)
(1, 100.0, 1.5607963267948965, 0.024081987783989234, -0.11907334835117109)
(2, 0.001, -1.5607963267948965, -1.249749904249881e-07, -2.4998329201111075e-09)
(2, 0.001, -1.39650197660596, -1.1748195560490567e-07, -4.26964595687539e-08)
(2, 0.001, -1.2322076264170236, -9.741805396595e-08, -7.832445806990657e-08)
(2, 0.001, -1.067913276228087, -6.693017244574805e-08, -1.055715426713279e-07)
(2, 0.001, -0.9036189260391506, -2.9280590162922616e-08, -1.2152220550047177e-07)
(2, 0.001, -0.7393245758502142, 1.1502092918757397e-08, -1.244696834498885e-07)
(2, 0.001, -0.5750302256612776, 5.1054025852490486e-08, -1.1409858679176957e-07)
(2, 0.001, -0.41073587547234114, 8.514304978008145e-08, -9.151864754223717e-08)
(2, 0.001, -0.24644152528340468, 1.1012155016382614e-07, -5.914597605682843e-08)
(2, 0.001, -0.08214717509446823, 1.233167616560713e-07, -2.0444531390053552e-08)
(2, 0.001, 0.08214717509446823, 1.233167616560713e-07, 2.0444531390053552e-08)
(2, 0.001, 0.24644152528340468, 1.1012155016382614e-07, 5.914597605682843e-08)
(2, 0.001, 0.41073587547234136, 8.514304978008141e-08, 9.151864754223721e-08)
(2, 0.001, 0.5750302256612778, 5.105402585249044e-08, 1.1409858679176958e-07)
(2, 0.001, 0.7393245758502143, 1.1502092918757342e-08, 1.2446968344988852e-07)
(2, 0.001, 0.9036189260391507, -2.9280590162922666e-08, 1.2152220550047177e-07)
(2, 0.001, 1.0679132762280872, -6.69301724457481e-08, 1.0557154267132787e-07)
(2, 0.001, 1.2322076264170236, -9.741805396595e-08, 7.832445806990657e-08)
(2, 0.001, 1.39650197660596, -1.1748195560490567e-07, 4.26964595687539e-08)
(2, 0.001, 1.5607963267948965, -1.249749904249881e-07, 2.4998329201111075e-09)
(2, 0.0014873521072935117, -1.5607963267948965, -2.764716818826646e-07, -5.530169993753524e-09)
(2, 0.0014873521072935117, -1.39650197660596, -2.5989547468001365e-07, -9.445378549369251e-08)
(2, 0.0014873521072935117, -1.2322076264170236, -2.1550980002882616e-07, -1.732706148490651e-07)
(2, 0.0014873521072935117, -1.067913276228087, -1.4806402976551513e-07, -2.3354706130618627e-07)
(2, 0.0014873521072935117, -0.9036189260391506, -6.47750234392559e-08, -2.688333900121794e-07)
(2, 0.0014873521072935117, -0.7393245758502142, 2.5445089875108853e-08, -2.753538665912481e-07)
(2, 0.0014873521072935117, -0.5750302256612776, 1.1294252910119285e-07, -2.524107733173067e-07)
(2, 0.0014873521072935117, -0.41073587547234114, 1.8835483978128955e-07, -2.0245907089121807e-07)
(2, 0.0014873521072935117, -0.24644152528340468, 2.4361270269630847e-07, -1.3084371507280775e-07)
(2, 0.0014873521072935117, -0.08214717509446823, 2.72803375537314e-07, -4.522773441896123e-08)
(2, 0.0014873521072935117, 0.08214717509446823, 2.72803375537314e-07, 4.522773441896123e-08)
(2, 0.0014873521072935117, 0.24644152528340468, 2.4361270269630847e-07, 1.3084371507280775e-07)
(2, 0.0014873521072935117, 0.41073587547234136, 1.883548397812895e-07, 2.0245907089121815e-07)
(2, 0.0014873521072935117, 0.5750302256612778, 1.1294252910119274e-07, 2.5241077331730677e-07)
(2, 0.0014873521072935117, 0.7393245758502143, 2.544508987510873e-08, 2.753538665912481e-07)
(2, 0.0014873521072935117, 0.9036189260391507, -6.477502343925601e-08, 2.688333900121794e-07)
(2, 0.0014873521072935117, 1.0679132762280872, -1.4806402976551526e-07, 2.3354706130618621e-07)
(2, 0.0014873521072935117, 1.2322076264170236, -2.1550980002882616e-07, 1.732706148490651e-07)
(2, 0.0014873521072935117, 1.39650197660596, -2.5989547468001365e-07, 9.445378549369251e-08)
(2, 0.0014873521072935117, 1.5607963267948965, -2.764716818826646e-07, 5.530169993753524e-09)
(2, 0.00221221629107045, -1.5607963267948965, -6.116150220825795e-07, -1.2233926685739236e-08)
(2, 0.00221221629107045, -1.39650197660596, -5.749448982549671e-07, -2.0895211524867902e-07)
(2, 0.00221221629107045, -1.2322076264170236, -4.767542611504448e-07, -3.833119434153198e-07)
(2, 0.00221221629107045, -1.067913276228087, -3.2754971708881005e-07, -5.166564901099223e-07)
(2, 0.00221221629107045, -0.9036189260391506, -1.432964838116438e-07, -5.947175427046247e-07)
(2, 0.00221221629107045, -0.7393245758502142, 5.628990795720699e-08, -6.091423345343719e-07)
(2, 0.00221221629107045, -0.5750302256612776, 2.4985321173522135e-07, -5.583873267065454e-07)
(2, 0.00221221629107045, -0.41073587547234114, 4.1668163521162006e-07, -4.4788339125219763e-07)
(2, 0.00221221629107045, -0.24644152528340468, 5.38924065109599e-07, -2.8945471204050547e-07)
(2, 0.00221221629107045, -0.08214717509446823, 6.035002010159487e-07, -1.0005357500632044e-07)
(2, 0.00221221629107045, 0.08214717509446823, 6.035002010159487e-07, 1.0005357500632044e-07)
(2, 0.00221221629107045, 0.24644152528340468, 5.38924065109599e-07, 2.8945471204050547e-07)
(2, 0.00221221629107045, 0.41073587547234136, 4.1668163521161985e-07, 4.4788339125219784e-07)
(2, 0.00221221629107045, 0.5750302256612778, 2.498532117352207e-07, 5.583873267065445e-07)
(2, 0.00221221629107045, 0.7393245758502143, 5.628990795720685e-08, 6.091423345343719e-07)
(2, 0.00221221629107045, 0.9036189260391507, -1.4329648381164393e-07, 5.947175427046247e-07)
(2, 0.00221221629107045, 1.0679132762280872, -3.275497170888103e-07, 5.166564901099221e-07)
(2, 0.00221221629107045, 1.2322076264170236, -4.767542611504448e-07, 3.833119434153198e-07)
(2, 0.00221221629107045, 1.39650197660596, -5.749448982549671e-07, 2.0895211524867902e-07)
(2, 0.00221221629107045, 1.5607963267948965, -6.116150220825795e-07, 1.2233926685739236e-08)
(2, 0.0032903445623126675, -1.5607963267948965, -1.353024047218091e-06, -2.7064065163833964e-08)
(2, 0.0032903445623126675, -1.39650197660596, -1.2719019574693264e-06, -4.6224684385091875e-07)
(2, 0.0032903445623126675, -1.2322076264170236, -1.0546833996758153e-06, -8.479682723636174e-07)
(2, 0.0032903445623126675, -1.067913276228087, -7.246111056914898e-07, -1.142955299210642e-06)
(2, 0.0032903445623126675, -0.9036189260391506, -3.170034115525975e-07, -1.3156435318424969e-06)
(2, 0.0032903445623126675, -0.7393245758502142, 1.2452479370333135e-07, -1.347554718639321e-06)
(2, 0.0032903445623126675, -0.5750302256612776, 5.527288995564004e-07, -1.235274039714058e-06)
(2, 0.0032903445623126675, -0.41073587547234114, 9.217898533778646e-07, -9.908156019196047e-07)
(2, 0.0032903445623126675, -0.24644152528340468, 1.192216965941244e-06, -6.403369872722364e-07)
(2, 0.0032903445623126675, -0.08214717509446823, 1.3350736095898801e-06, -2.2134036451062025e-07)
(2, 0.0032903445623126675, 0.08214717509446823, 1.3350736095898801e-06, 2.2134036451062025e-07)
(2, 0.0032903445623126675, 0.24644152528340468, 1.192216965941244e-06, 6.403369872722364e-07)
(2, 0.0032903445623126675, 0.41073587547234136, 9.217898533778643e-07, 9.90815601919605e-07)
(2, 0.0032903445623126675, 0.5750302256612778, 5.527288995563999e-07, 1.2352740397140583e-06)
(2, 0.0032903445623126675, 0.7393245758502143, 1.2452479370333106e-07, 1.347554718639321e-06)
(2, 0.0032903445623126675, 0.9036189260391507, -3.170034115525978e-07, 1.3156435318424967e-06)
(2, 0.0032903445623126675, 1.0679132762280872, -7.246111056914904e-07, 1.1429552992106417e-06)
(2, 0.0032903445623126675, 1.2322076264170236, -1.0546833996758153e-06, 8.479682723636174e-07)
(2, 0.0032903445623126675, 1.39650197660596, -1.2719019574693264e-06, 4.6224684385091875e-07)
(2, 0.0032903445623126675, 1.5607963267948965, -1.353024047218091e-06, 2.7064065163833964e-08)
(2, 0.004893900918477494, -1.5607963267948965, -2.993178567912736e-06, -5.987143492613117e-08)
(2, 0.004893900918477494, -1.39650197660596, -2.813719720788412e-06, -1.0225878962608797e-06)
(2, 0.004893900918477494, -1.2322076264170236, -2.3331870955354407e-06, -1.8758860286547211e-06)
(2, 0.004893900918477494, -1.067913276228087, -1.6029978894779403e-06, -2.5284613715906346e-06)
(2, 0.004893900918477494, -0.9036189260391506, -7.012830262233137e-07, -2.9104865631415604e-06)
(2, 0.004893900918477494, -0.7393245758502142, 2.754725585415042e-07, -2.9810831016814708e-06)
(2, 0.004893900918477494, -0.5750302256612776, 1.2227536943407585e-06, -2.7326957958969145e-06)
(2, 0.004893900918477494, -0.41073587547234114, 2.039198294565528e-06, -2.1919016816735972e-06)
(2, 0.004893900918477494, -0.24644152528340468, 2.6374436026264617e-06, -1.4165666446873954e-06)
(2, 0.004893900918477494, -0.08214717509446823, 2.9534746879192577e-06, -4.896538168448044e-07)
(2, 0.004893900918477494, 0.08214717509446823, 2.9534746879192577e-06, 4.896538168448044e-07)
(2, 0.004893900918477494, 0.24644152528340468, 2.6374436026264617e-06, 1.4165666446873954e-06)
(2, 0.004893900918477494, 0.41073587547234136, 2.0391982945655273e-06, 2.191901681673598e-06)
(2, 0.004893900918477494, 0.5750302256612778, 1.2227536943407575e-06, 2.732695795896915e-06)
(2, 0.004893900918477494, 0.7393245758502143, 2.754725585415036e-07, 2.9810831016814708e-06)
(2, 0.004893900918477494, 0.9036189260391507, -7.012830262233144e-07, 2.91048656314156e-06)
(2, 0.004893900918477494, 1.0679132762280872, -1.6029978894779386e-06, 2.5284613715906295e-06)
(2, 0.004893900918477494, 1.2322076264170236, -2.3331870955354407e-06, 1.8758860286547211e-06)
(2, 0.004893900918477494, 1.39650197660596, -2.813719720788412e-06, 1.0225878962608797e-06)
(2, 0.004893900918477494, 1.5607963267948965, -2.993178567912736e-06, 5.987143492613117e-08)
(2, 0.007278953843983154, -1.5607963267948965, -6.62154237938334e-06, -1.324479229468983e-07)
(2, 0.007278953843983154, -1.39650197660596, -6.224544320323462e-06, -2.262175315209642e-06)
(2, 0.007278953843983154, -1.2322076264170236, -5.1615110617080686e-06, -4.1498499831870225e-06)
(2, 0.007278953843983154, -1.067913276228087, -3.546184881320233e-06, -5.593488945325462e-06)
(2, 0.007278953843983154, -0.9036189260391506, -1.5514040002932299e-06, -6.438618491917399e-06)
(2, 0.007278953843983154, -0.7393245758502142, 6.093891295910739e-07, -6.5948035388885e-06)
(2, 0.007278953843983154, -0.5750302256612776, 2.704984965037657e-06, -6.045326105721591e-06)
(2, 0.007278953843983154, -0.41073587547234114, 4.511146532883913e-06, -4.848976590454091e-06)
(2, 0.007278953843983154, -0.24644152528340468, 5.834604553079329e-06, -3.133765167514042e-06)
(2, 0.007278953843983154, -0.08214717509446823, 6.5337399861275435e-06, -1.0832253215289828e-06)
(2, 0.007278953843983154, 0.08214717509446823, 6.5337399861275435e-06, 1.0832253215289828e-06)
(2, 0.007278953843983154, 0.24644152528340468, 5.834604553079329e-06, 3.133765167514042e-06)
(2, 0.007278953843983154, 0.41073587547234136, 4.511146532883912e-06, 4.848976590454092e-06)
(2, 0.007278953843983154, 0.5750302256612778, 2.7049849650376544e-06, 6.045326105721592e-06)
(2, 0.007278953843983154, 0.7393245758502143, 6.093891295910724e-07, 6.5948035388885e-06)
(2, 0.007278953843983154, 0.9036189260391507, -1.5514040002932326e-06, 6.4386184919173984e-06)
(2, 0.007278953843983154, 1.0679132762280872, -3.5461848813202358e-06, 5.5934889453254605e-06)
(2, 0.007278953843983154, 1.2322076264170236, -5.1615110617080686e-06, 4.1498499831870225e-06)
(2, 0.007278953843983154, 1.39650197660596, -6.224544320323462e-06, 2.262175315209642e-06)
(2, 0.007278953843983154, 1.5607963267948965, -6.62154237938334e-06, 1.324479229468983e-07)
(2, 0.010826367338740546, -1.5607963267948965, -1.4648205569446447e-05, -2.930003170277412e-07)
(2, 0.010826367338740546, -1.39650197660596, -1.376997823084514e-05, -5.004370737553323e-06)
(2, 0.010826367338740546, -1.2322076264170236, -1.141836201649837e-05, -9.180289150945082e-06)
(2, 0.010826367338740546, -1.067913276228087, -7.844961418447693e-06, -1.237393644516585e-05)
(2, 0.010826367338740546, -0.9036189260391506, -3.432111014979185e-06, -1.424358100391542e-05)
(2, 0.010826367338740546, -0.7393245758502142, 1.3480234705231617e-06, -1.4589146194947734e-05)
(2, 0.010826367338740546, -0.5750302256612776, 5.983959551669661e-06, -1.3373627365716276e-05)
(2, 0.010826367338740546, -0.41073587547234114, 9.979626198441127e-06, -1.0727063222062594e-05)
(2, 0.010826367338740546, -0.24644152528340468, 1.2907450548319499e-05, -6.932631732588087e-06)
(2, 0.010826367338740546, -0.08214717509446823, 1.4454120261247815e-05, -2.3963540092651065e-06)
(2, 0.010826367338740546, 0.08214717509446823, 1.4454120261247815e-05, 2.3963540092651065e-06)
(2, 0.010826367338740546, 0.24644152528340468, 1.2907450548319499e-05, 6.932631732588087e-06)
(2, 0.010826367338740546, 0.41073587547234136, 9.979626198441105e-06, 1.0727063222062579e-05)
(2, 0.010826367338740546, 0.5750302256612778, 5.983959551669655e-06, 1.3373627365716278e-05)
(2, 0.010826367338740546, 0.7393245758502143, 1.3480234705231585e-06, 1.4589146194947734e-05)
(2, 0.010826367338740546, 0.9036189260391507, -3.4321110149791884e-06, 1.4243581003915418e-05)
(2, 0.010826367338740546, 1.0679132762280872, -7.8449614184477e-06, 1.2373936445165847e-05)
(2, 0.010826367338740546, 1.2322076264170236, -1.141836201649837e-05, 9.180289150945082e-06)
(2, 0.010826367338740546, 1.39650197660596, -1.376997823084514e-05, 5.004370737553323e-06)
(2, 0.010826367338740546, 1.5607963267948965, -1.4648205569446447e-05, 2.930003170277412e-07)
(2, 0.01610262027560939, -1.5607963267948965, -3.2404615540266954e-05, -6.481647283058727e-07)
(2, 0.01610262027560939, -1.39650197660596, -3.046187595445656e-05, -1.1070504076136032e-05)
(2, 0.01610262027560939, -1.2322076264170236, -2.5259804052163405e-05, -2.0308410407724423e-05)
(2, 0.01610262027560939, -1.067913276228087, -1.7354915165154714e-05, -2.7373476695874323e-05)
(2, 0.01610262027560939, -0.9036189260391506, -7.59291354904503e-06, -3.150970714813056e-05)
(2, 0.01610262027560939, -0.7393245758502142, 2.9817422128955556e-06, -3.227441720731556e-05)
(2, 0.01610262027560939, -0.5750302256612776, 1.3237557071733239e-05, -2.9585642473826363e-05)
(2, 0.01610262027560939, -0.41073587547234114, 2.207706398778262e-05, -2.3730966786548443e-05)
(2, 0.01610262027560939, -0.24644152528340468, 2.8554284305104864e-05, -1.533680080800927e-05)
(2, 0.01610262027560939, -0.08214717509446823, 3.197600355387406e-05, -5.301377225080608e-06)
(2, 0.01610262027560939, 0.08214717509446823, 3.197600355387406e-05, 5.301377225080608e-06)
(2, 0.01610262027560939, 0.24644152528340468, 2.8554284305104864e-05, 1.533680080800927e-05)
(2, 0.01610262027560939, 0.41073587547234136, 2.207706398778261e-05, 2.3730966786548453e-05)
(2, 0.01610262027560939, 0.5750302256612778, 1.3237557071733227e-05, 2.9585642473826367e-05)
(2, 0.01610262027560939, 0.7393245758502143, 2.9817422128955484e-06, 3.227441720731556e-05)
(2, 0.01610262027560939, 0.9036189260391507, -7.592913549045036e-06, 3.150970714813056e-05)
(2, 0.01610262027560939, 1.0679132762280872, -1.7354915165154728e-05, 2.7373476695874316e-05)
(2, 0.01610262027560939, 1.2322076264170236, -2.5259804052163405e-05, 2.0308410407724423e-05)
(2, 0.01610262027560939, 1.39650197660596, -3.046187595445656e-05, 1.1070504076136032e-05)
(2, 0.01610262027560939, 1.5607963267948965, -3.2404615540266954e-05, 6.481647283058727e-07)
(2, 0.02395026619987486, -1.5607963267948965, -7.168414183800193e-05, -1.4338054695327888e-06)
(2, 0.02395026619987486, -1.39650197660596, -6.738681839491486e-05, -2.4489143652983218e-05)
(2, 0.02395026619987486, -1.2322076264170236, -5.5879746675644286e-05, -4.492476209690061e-05)
(2, 0.02395026619987486, -1.067913276228087, -3.83936272244088e-05, -6.055435245543869e-05)
(2, 0.02395026619987486, -0.9036189260391506, -1.6798839028529204e-05, -6.970543204532584e-05)
(2, 0.02395026619987486, -0.7393245758502142, 6.594412373054391e-06, -7.139833565417248e-05)
(2, 0.02395026619987486, -0.5750302256612776, 2.928308784775418e-05, -6.545124061797691e-05)
(2, 0.02395026619987486, -0.41073587547234114, 4.883910519135421e-05, -5.249990458994384e-05)
(2, 0.02395026619987486, -0.24644152528340468, 6.316929006656042e-05, -3.392988642666937e-05)
(2, 0.02395026619987486, -0.08214717509446823, 7.07396136637484e-05, -1.1728399168158122e-05)
(2, 0.02395026619987486, 0.08214717509446823, 7.07396136637484e-05, 1.1728399168158122e-05)
(2, 0.02395026619987486, 0.24644152528340468, 6.316929006656042e-05, 3.392988642666937e-05)
(2, 0.02395026619987486, 0.41073587547234136, 4.883910519135419e-05, 5.2499904589943865e-05)
(2, 0.02395026619987486, 0.5750302256612778, 2.9283087847754154e-05, 6.545124061797693e-05)
(2, 0.02395026619987486, 0.7393245758502143, 6.594412373054376e-06, 7.139833565417248e-05)
(2, 0.02395026619987486, 0.9036189260391507, -1.6798839028529234e-05, 6.970543204532582e-05)
(2, 0.02395026619987486, 1.0679132762280872, -3.8393627224408835e-05, 6.055435245543868e-05)
(2, 0.02395026619987486, 1.2322076264170236, -5.5879746675644286e-05, 4.492476209690061e-05)
(2, 0.02395026619987486, 1.39650197660596, -6.738681839491486e-05, 2.4489143652983218e-05)
(2, 0.02395026619987486, 1.5607963267948965, -7.168414183800193e-05, 1.4338054695327888e-06)
(2, 0.03562247890262444, -1.5607963267948965, -0.0001585716429465839, -3.171520294925643e-06)
(2, 0.03562247890262444, -1.39650197660596, -0.00014906717112805196, -5.416938165721663e-05)
(2, 0.03562247890262444, -1.2322076264170236, -0.000123616111814718, -9.937431419146709e-05)
(2, 0.03562247890262444, -1.067913276228087, -8.493892815793428e-05, -0.0001339510120845964)
(2, 0.03562247890262444, -0.9036189260391506, -3.717084767890281e-05, -0.00015419930571441596)
(2, 0.03562247890262444, -0.7393245758502142, 1.4579230665638456e-05, -0.00015795024511603014)
(2, 0.03562247890262444, -0.5750302256612776, 6.477439870119593e-05, -0.00014479915387929118)
(2, 0.03562247890262444, -0.41073587547234114, 0.00010804200118056535, -0.00011615031195331476)
(2, 0.03562247890262444, -0.24644152528340468, 0.00013974920830169292, -7.506791079474529e-05)
(2, 0.03562247890262444, -0.08214717509446823, 0.00015650002580911608, -2.5948722066567846e-05)
(2, 0.03562247890262444, 0.08214717509446823, 0.00015650002580911608, 2.5948722066567846e-05)
(2, 0.03562247890262444, 0.24644152528340468, 0.00013974920830169292, 7.506791079474529e-05)
(2, 0.03562247890262444, 0.41073587547234136, 0.00010804200118056532, 0.0001161503119533148)
(2, 0.03562247890262444, 0.5750302256612778, 6.477439870119589e-05, 0.00014479915387929118)
(2, 0.03562247890262444, 0.7393245758502143, 1.457923066563842e-05, 0.00015795024511603014)
(2, 0.03562247890262444, 0.9036189260391507, -3.717084767890288e-05, 0.00015419930571441593)
(2, 0.03562247890262444, 1.0679132762280872, -8.493892815793435e-05, 0.00013395101208459636)
(2, 0.03562247890262444, 1.2322076264170236, -0.000123616111814718, 9.937431419146709e-05)
(2, 0.03562247890262444, 1.39650197660596, -0.00014906717112805196, 5.416938165721663e-05)
(2, 0.03562247890262444, 1.5607963267948965, -0.0001585716429465839, 3.171520294925643e-06)
(2, 0.0529831690628371, -1.5607963267948965, -0.0003507498321222329, -7.0142904309940755e-06)
(2, 0.0529831690628371, -1.39650197660596, -0.00032973434197303006, -0.00011980551294310811)
(2, 0.0529831690628371, -1.2322076264170236, -0.0002734559138419644, -0.00021979355000864461)
(2, 0.0529831690628371, -1.067913276228087, -0.00018792246423020634, -0.0002962879289580006)
(2, 0.0529831690628371, -0.9036189260391506, -8.226999615220937e-05, -0.00034110172482702464)
(2, 0.0529831690628371, -0.7393245758502142, 3.220819034453506e-05, -0.0003494283428839841)
(2, 0.0529831690628371, -0.5750302256612776, 0.0001432650005048714, -0.00032036058464928304)
(2, 0.0529831690628371, -0.41073587547234114, 0.00023900902819907184, -0.00025699448029353864)
(2, 0.0529831690628371, -0.24644152528340468, 0.00030918031563413313, -0.00016610396169308665)
(2, 0.0529831690628371, -0.08214717509446823, 0.00034625448653871063, -5.741870423891022e-05)
(2, 0.0529831690628371, 0.08214717509446823, 0.00034625448653871063, 5.741870423891022e-05)
(2, 0.0529831690628371, 0.24644152528340468, 0.00030918031563413313, 0.00016610396169308665)
(2, 0.0529831690628371, 0.41073587547234136, 0.0002390090281990716, 0.0002569944802935385)
(2, 0.0529831690628371, 0.5750302256612778, 0.00014326500050487113, 0.0003203605846492828)
(2, 0.0529831690628371, 0.7393245758502143, 3.220819034453491e-05, 0.00034942834288398416)
(2, 0.0529831690628371, 0.9036189260391507, -8.226999615220945e-05, 0.0003411017248270246)
(2, 0.0529831690628371, 1.0679132762280872, -0.0001879224642302063, 0.00029628792895800026)
(2, 0.0529831690628371, 1.2322076264170236, -0.0002734559138419644, 0.00021979355000864461)
(2, 0.0529831690628371, 1.39650197660596, -0.00032973434197303006, 0.00011980551294310811)
(2, 0.0529831690628371, 1.5607963267948965, -0.0003507498321222329, 7.0142904309940755e-06)
(2, 0.07880462815669913, -1.5607963267948965, -0.0007757145961671375, -1.550832824712457e-05)
(2, 0.07880462815669913, -1.39650197660596, -0.0007292749463312176, -0.0002648944223977575)
(2, 0.07880462815669913, -1.2322076264170236, -0.0006048963248044637, -0.0004860159292365118)
(2, 0.07880462815669913, -1.067913276228087, -0.00041581898580459267, -0.0006552538929444392)
(2, 0.07880462815669913, -0.9036189260391506, -0.00018219496207963013, -0.0007544904841686335)
(2, 0.07880462815669913, -0.7393245758502142, 7.103505972124068e-05, -0.0007730513532983337)
(2, 0.07880462815669913, -0.5750302256612776, 0.0003167864187417961, -0.0007088710232715653)
(2, 0.07880462815669913, -0.41073587547234114, 0.0005287237492323955, -0.0005687469767549945)
(2, 0.07880462815669913, -0.24644152528340468, 0.0006840953005344062, -0.0003676414769983547)
(2, 0.07880462815669913, -0.08214717509446823, 0.0007661982276943129, -0.0001270936613657982)
(2, 0.07880462815669913, 0.08214717509446823, 0.0007661982276943129, 0.0001270936613657982)
(2, 0.07880462815669913, 0.24644152528340468, 0.0006840953005344062, 0.0003676414769983547)
(2, 0.07880462815669913, 0.41073587547234136, 0.0005287237492323952, 0.0005687469767549947)
(2, 0.07880462815669913, 0.5750302256612778, 0.0003167864187417956, 0.0007088710232715647)
(2, 0.07880462815669913, 0.7393245758502143, 7.103505972124032e-05, 0.0007730513532983338)
(2, 0.07880462815669913, 0.9036189260391507, -0.0001821949620796303, 0.0007544904841686334)
(2, 0.07880462815669913, 1.0679132762280872, -0.00041581898580459305, 0.000655253892944439)
(2, 0.07880462815669913, 1.2322076264170236, -0.0006048963248044637, 0.0004860159292365118)
(2, 0.07880462815669913, 1.39650197660596, -0.0007292749463312176, 0.0002648944223977575)
(2, 0.07880462815669913, 1.5607963267948965, -0.0007757145961671375, 1.550832824712457e-05)
(2, 0.11721022975334805, -1.5607963267948965, -0.0017149726821680093, -3.426473547758044e-05)
(2, 0.11721022975334805, -1.39650197660596, -0.001612488320652696, -0.0005853126396865395)
(2, 0.11721022975334805, -1.2322076264170236, -0.0013379298459899865, -0.001074120777355842)
(2, 0.11721022975334805, -1.067913276228087, -0.000920340457047676, -0.0014485890540727757)
(2, 0.11721022975334805, -0.9036189260391506, -0.00040401331645499166, -0.0016686049620055223)
(2, 0.11721022975334805, -0.7393245758502142, 0.00015608566006938712, -0.001710353572824741)
(2, 0.11721022975334805, -0.5750302256612776, 0.0007000815490840049, -0.0015689790956459097)
(2, 0.11721022975334805, -0.41073587547234114, 0.00116957311001742, -0.0012592662622809706)
(2, 0.11721022975334805, -0.24644152528340468, 0.0015139617509437662, -0.0008142012875047987)
(2, 0.11721022975334805, -0.08214717509446823, 0.0016960164721016825, -0.00028150664426455994)
(2, 0.11721022975334805, 0.08214717509446823, 0.0016960164721016825, 0.00028150664426455994)
(2, 0.11721022975334805, 0.24644152528340468, 0.0015139617509437662, 0.0008142012875047987)
(2, 0.11721022975334805, 0.41073587547234136, 0.0011695731100174196, 0.001259266262280971)
(2, 0.11721022975334805, 0.5750302256612778, 0.0007000815490840041, 0.00156897909564591)
(2, 0.11721022975334805, 0.7393245758502143, 0.00015608566006938636, 0.0017103535728247412)
(2, 0.11721022975334805, 0.9036189260391507, -0.00040401331645499236, 0.001668604962005522)
(2, 0.11721022975334805, 1.0679132762280872, -0.0009203404570476768, 0.0014485890540727752)
(2, 0.11721022975334805, 1.2322076264170236, -0.0013379298459899865, 0.001074120777355842)
(2, 0.11721022975334805, 1.39650197660596, -0.001612488320652696, 0.0005853126396865395)
(2, 0.11721022975334805, 1.5607963267948965, -0.0017149726821680093, 3.426473547758044e-05)
(2, 0.1743328822199989, -1.5607963267948965, -0.0037886296961915865, -7.55906066839686e-05)
(2, 0.1743328822199989, -1.39650197660596, -0.003563134542093791, -0.0012914593432209846)
(2, 0.1743328822199989, -1.2322076264170236, -0.0029586547212157523, -0.0023710447260200693)
(2, 0.1743328822199989, -1.067913276228087, -0.002038234122428071, -0.003199824758065976)
(2, 0.1743328822199989, -0.9036189260391506, -0.0008984537972811545, -0.0036889082807725787)
(2, 0.1743328822199989, -0.7393245758502142, 0.00034011026041687136, -0.0037846312016465906)
(2, 0.1743328822199989, -0.5750302256612776, 0.001545211610475063, -0.0034748500458943662)
(2, 0.1743328822199989, -0.41073587547234114, 0.0025869629666705855, -0.0027910324606269838)
(2, 0.1743328822199989, -0.24644152528340468, 0.003352122999992126, -0.0018055920725695573)
(2, 0.1743328822199989, -0.08214717509446823, 0.0037569518853512287, -0.0006244584322583697)
(2, 0.1743328822199989, 0.08214717509446823, 0.0037569518853512287, 0.0006244584322583697)
(2, 0.1743328822199989, 0.24644152528340468, 0.003352122999992126, 0.0018055920725695573)
(2, 0.1743328822199989, 0.41073587547234136, 0.002586962966670585, 0.002791032460626984)
(2, 0.1743328822199989, 0.5750302256612778, 0.0015452116104750615, 0.0034748500458943667)
(2, 0.1743328822199989, 0.7393245758502143, 0.0003401102604168697, 0.003784631201646591)
(2, 0.1743328822199989, 0.9036189260391507, -0.0008984537972811554, 0.0036889082807725782)
